X, Y, Z, disp
-5.187740126598560098e-01,-7.175505008497954362e-01,4.426436444434106443e-01,2.210876546857609010e-02
-3.236232331566518128e-01,-9.366396718852327830e-01,1.265048165460912477e-01,7.562808225734664325e-03
-4.456453544525935673e-01,-8.566518664375671888e-01,2.466732707774401678e-01,1.322632095724179772e-02
-9.569403357322087134e-01,2.902846772544632747e-01,4.468210140407734324e-18,0.000000000000000000e+00
-9.669116880138811654e-01,2.464838272705724698e-01,5.911670603692443376e-02,6.667110181027800786e-03
-9.238795325112862944e-01,3.826834323650906144e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.419499526644982135e-01,3.259621229532440601e-01,7.276431217296620846e-02,7.727805920447179330e-03
-8.808225515855004906e-01,-6.358861068205824696e-02,4.361407982909810688e-01,3.301602113077031775e-02
-8.720484052026412636e-01,3.145232862076184632e-02,4.529540927499821623e-01,3.545386173874436053e-02
-8.359235381945560039e-01,-3.470485369872554349e-02,5.076523845539837598e-01,4.009519546992142136e-02
-8.391121465836949289e-01,-1.299490388738521185e-01,4.900556205462217041e-01,3.815272163654433862e-02
-8.357580296841209400e-01,-2.242415340426511527e-01,4.660346340968641865e-01,3.518812100181877012e-02
-9.138940060990814462e-01,-1.371856568442194864e-03,3.769940689905194042e-01,2.895649896785550820e-02
-9.473839964987074147e-01,-3.008799081952532109e-02,2.958370721157543848e-01,2.284502023739439641e-02
-8.241324016241313721e-01,-3.164608621176954184e-01,4.381645128355431407e-01,3.157829694547545363e-02
-8.051301760430452648e-01,-4.058364300834820249e-01,4.060996145154150416e-01,2.640725438031681083e-02
-6.747779786584988670e-01,-5.198626248358102497e-01,4.936125219266400688e-01,3.023624519644073708e-02
-4.689886805669867265e-01,-7.817981762572345783e-01,3.921429934165273634e-01,1.875995023428005809e-02
-4.323528552316876494e-01,-7.523405855147747845e-01,4.757271282923755118e-01,2.131879711119619158e-02
-3.807215634750220623e-01,-8.132811164370092882e-01,4.221271952075719702e-01,1.790111837248268417e-02
-7.431292369636253170e-01,-4.654069222492017710e-01,4.510816587513194476e-01,2.970450358323159859e-02
-1.950903220161286644e-01,-9.807852804032302085e-01,7.961547154286183076e-19,0.000000000000000000e+00
-9.013653833290879991e-01,4.221510964117966003e-01,8.754433815447612566e-02,9.041879984159128386e-03
-8.217723104430174619e-01,5.969593203415675398e-02,5.239917751793378153e-01,4.268861577107951888e-02
-7.908972334508871382e-01,-9.965103229678555496e-02,5.580776101900429831e-01,4.570317609080375154e-02
-7.894837890407714331e-01,-1.939971362797758558e-01,5.391630494730699219e-01,4.314310536051295386e-02
-6.006618036641568903e-01,-5.695644404625037627e-01,5.297669301515679496e-01,3.130503116850766321e-02
-4.153305417114135367e-01,-8.390537286594433874e-01,3.360657021940065547e-01,1.534485761373291339e-02
-3.419591668872965506e-01,-7.801897041852307035e-01,5.038991717019611905e-01,1.990227318446503510e-02
-9.666641329209447742e-01,5.627992868541476651e-02,2.307113015889202812e-01,1.907465428402817936e-02
-9.679221826565616027e-01,1.616181772569282860e-01,1.764475750148692401e-01,1.592241511224412251e-02
-4.797425306182986349e-01,-6.844499236503855943e-01,5.229360135058321868e-01,2.604067664679326002e-02
-2.557080516360313860e-01,-9.542839678367913692e-01,1.462156149959856488e-01,8.560032501205077846e-03
-8.819212643483546055e-01,4.713967368259986412e-01,-1.319390386978058751e-18,0.000000000000000000e+00
-3.912215872830958618e-01,-7.158695476262586510e-01,5.526397316670417226e-01,2.569966732378478613e-02
-7.018700643675678252e-01,-4.348104463053223401e-01,5.280518838913051960e-01,3.614514599137064188e-02
-7.662605907626391932e-01,-3.782132259352762316e-01,4.862678823209455325e-01,3.315435706790002129e-02
-6.308280441977344166e-01,-4.869263340034064580e-01,5.662006400551232721e-01,3.791749732171802861e-02
-5.560876347307269763e-01,-5.387986659355552543e-01,5.949221754229080394e-01,3.789892100613097281e-02
-5.227048255266317778e-01,-6.137540054083769903e-01,5.609576560418858548e-01,3.072273590662859266e-02
-7.845406746624121741e-01,-5.410464671775013466e-03,5.697667573459828105e-01,5.028699570473642300e-02
-7.351371554813957987e-01,-6.655374405209614486e-02,6.149948863916817610e-01,5.964869490393136242e-02
-9.504129778694256903e-01,1.527312735761094664e-01,2.502983713120383591e-01,2.060443334156747755e-02
-9.392435460076998810e-01,2.325914777871406769e-01,2.331212833350176372e-01,1.931240249885768367e-02
-9.181785765029072399e-01,1.962488768778044290e-01,3.194586083554468159e-01,2.468450137551317022e-02
-9.367410439292979119e-01,4.104910124837633789e-02,3.224551581995970806e-01,2.515264940107994965e-02
-7.201540785307068981e-01,-3.475972255979059566e-01,5.596342176715295436e-01,4.082749795422681294e-02
-6.516937998426782785e-01,-4.046912610935891608e-01,5.977488812006430674e-01,4.374950105849504528e-02
-4.370719784445662448e-01,-6.476897342337447627e-01,5.917360958559189088e-01,3.233609053502533442e-02
-4.761422550147549337e-01,-5.788289224385605447e-01,6.247210916590634211e-01,3.728014061930567252e-02
-2.888297666408391473e-01,-8.367228460763659337e-01,4.478260271976328144e-01,1.743975142364546926e-02
-2.888650777710360384e-01,-9.307959248859710710e-01,2.133026408443597643e-01,1.069716509306250195e-02
-1.463503914257884286e-01,-9.866141983108027702e-01,6.757933157000477198e-02,4.351097464241508034e-03
-1.936766616279478603e-01,-9.717221807749774065e-01,1.276251868375589127e-01,7.450177794839241835e-03
-9.067450546737462203e-01,1.005231946279014910e-01,3.808795660717870235e-01,2.864270825099712522e-02
-8.552216669263490445e-01,1.274380900293471675e-01,4.665251522921601279e-01,3.582475925295862396e-02
-7.817619603441926524e-01,-2.874514083400568354e-01,5.166931465486648278e-01,3.667827049609218015e-02
-9.534463489998181718e-01,2.588388844424686641e-01,1.414791502879797214e-01,1.325446428718343728e-02
-3.579164861018377386e-01,-8.878769442775145126e-01,2.758531436115800872e-01,1.323217389336783442e-02
-8.528043097676548667e-01,5.154542491814735339e-01,7.644569172982196292e-02,7.409697139811317716e-03
-5.788350220241208488e-01,-4.577454624072044287e-01,6.298064752279586287e-01,4.504099563041967513e-02
-7.292877415794322138e-01,2.886066533339522178e-02,6.218269313122396502e-01,6.177123426347729679e-02
-9.027322974707623349e-01,2.942436010255420342e-01,2.921330738236436186e-01,2.170622001745764820e-02
-9.394552165964398238e-01,1.093512123691017662e-01,3.014464196281451125e-01,2.330919366151583752e-02
-6.669179995692949836e-01,-3.139935014431308735e-01,6.214686194635136163e-01,5.427427757793713836e-02
-3.921606689694988601e-01,-5.986125300478654099e-01,6.583289899121060884e-01,4.015010682815305099e-02
-3.251183685502176401e-01,-8.663845816563381375e-01,3.640683573838940368e-01,1.497755421444602920e-02
-2.491682399073708587e-01,-8.014866879223233598e-01,5.238357324889630906e-01,1.979491170318213589e-02
-9.239496312547470502e-01,3.500188228612095553e-01,1.412122471603850793e-01,1.307288675429187953e-02
-2.669091366086296380e-01,-9.106296370179521871e-01,3.028003687014566570e-01,1.265672343531584754e-02
-2.317448402049057665e-01,-8.857159511563496013e-01,3.874316073253419312e-01,1.481406748745872810e-02
-9.801714032956043710e-02,-9.951847266721967067e-01,3.356069742886164768e-19,0.000000000000000000e+00
-4.545277120196184600e-02,-9.945876837782589019e-01,8.822716795489231323e-02,5.204009211296384795e-03
-1.185175430179664322e-18,-9.999999999999998890e-01,7.256910285385871495e-19,0.000000000000000000e+00
4.784639226763706676e-02,-9.967005844913477963e-01,6.196061619079262783e-02,3.603608974892647844e-03
-8.314696123025444585e-01,5.555702330196037320e-01,4.711259578222395275e-18,0.000000000000000000e+00
-8.783782561792613519e-01,2.000212458690462380e-01,4.041225582967145069e-01,2.997782211370883867e-02
-8.844949948660939532e-01,2.634430721277642440e-01,3.589114408497700581e-01,2.614225904767868841e-02
-9.189444625293944346e-01,3.219627421159313441e-01,2.098956616502440919e-01,1.787849727862237184e-02
-6.761979616904286727e-01,-2.204603131910015668e-01,6.391487804569675468e-01,6.381179234454797955e-02
-6.786204488584655081e-01,-1.246084249375389863e-01,6.510439167538500937e-01,7.279793532830201863e-02
-6.135262729497076295e-01,-1.830052339096165659e-01,6.844530347174860863e-01,8.372311484856696795e-02
-7.325397304407973431e-01,-2.554184002194466174e-01,5.818854225147908066e-01,4.910347132967528283e-02
-7.371341341961145099e-01,-1.604864082640691803e-01,6.024073706042198939e-01,5.400513762931663519e-02
-5.200334983759233864e-01,-4.231495481470175513e-01,6.810515592605922430e-01,6.091179594630308919e-02
-5.969488002458772646e-01,-3.709136680009537668e-01,6.563664318551570842e-01,5.502318064637898298e-02
-5.329991538197250689e-01,-3.327684280504763503e-01,7.010533297579910617e-01,7.687794954646762213e-02
-4.373565732929149408e-01,-5.430869148389358969e-01,6.711710046529211215e-01,4.561057346429388260e-02
-5.033061464456943801e-01,-5.056089859648255080e-01,6.531378320289510375e-01,4.760639824455339952e-02
-2.118283864641607728e-01,-9.386048238671688138e-01,2.608840229966248869e-01,1.142043767427713442e-02
-2.007409513346803398e-01,-9.586594365093101811e-01,1.920859143348573606e-01,9.594910854102474407e-03
-7.700610098870623865e-01,9.042021361218094411e-02,5.798776521465612843e-01,5.165241524694355602e-02
-3.536849278083319392e-01,-6.673110893486020601e-01,6.243318782504814202e-01,3.110910450357009388e-02
-8.922205306013613058e-01,4.091808173223223655e-01,1.761673599201147022e-01,1.491791818592167612e-02
9.801714032956010403e-02,-9.951847266721970398e-01,4.861149767219735262e-18,0.000000000000000000e+00
-8.287335018083040739e-01,2.203975192082693324e-01,4.778004261113656947e-01,3.661741621856935691e-02
-8.777635409974042791e-01,3.848054411908203298e-01,2.653074969294588192e-01,2.009737080344562582e-02
-6.078463102496761694e-01,-2.780281771739514518e-01,6.730210768168539692e-01,7.076867560864433249e-02
-6.123012724075559410e-01,-8.617980601970648413e-02,6.880518040120053858e-01,9.786179991815530110e-02
-4.539324193466131585e-01,-3.849205170619978689e-01,7.263362286959552661e-01,7.726911860510299324e-02
-3.606677764515364704e-01,-5.344717171629108643e-01,7.108928365082660683e-01,5.347535918176536673e-02
-1.941998588806435611e-01,-8.518972001941889083e-01,4.702829908639603040e-01,1.608885773753920834e-02
-1.727441760204663779e-01,-9.262136593057346268e-01,3.228512174951003177e-01,1.224236192188921102e-02
-8.033885603408617015e-01,1.547774524979516342e-01,5.310866864082783856e-01,4.390093199031119831e-02
-6.750815915086555430e-01,-2.860351610682279611e-02,6.606012288770605201e-01,7.658713488926194302e-02
-2.944992324796943395e-01,-7.349209567002318311e-01,5.861373963726004277e-01,2.473197548335260773e-02
-8.003124234835002904e-01,5.935461412313567386e-01,7.682909944606924890e-02,8.041408077642957924e-03
-4.684126010363034442e-01,-2.937891243410474251e-01,7.224608196802967397e-01,1.107723923373982317e-01
-4.404412588267686557e-01,-4.746826923493472350e-01,7.044781206219005165e-01,5.755064465344393587e-02
-7.730104533627354391e-01,6.343932841636470421e-01,-3.197319573662942743e-18,0.000000000000000000e+00
-7.177413042395933696e-01,1.330423753822579380e-01,6.209596921671135528e-01,6.252194368062023722e-02
-8.573308887935509048e-01,4.854783040255619686e-01,1.575157281803934439e-01,1.364081841050982652e-02
-8.165670095705974685e-01,5.283699356273274805e-01,2.158921325589200912e-01,1.658051100609197331e-02
-8.485195689567042177e-01,4.644484050678030496e-01,2.360833233173259271e-01,1.749550097110450300e-02
-3.850524493366295209e-01,-3.369241980088517607e-01,7.455622761063067649e-01,1.136331010087904825e-01
-3.724531434134452645e-01,-4.366542745471807541e-01,7.400604747424148755e-01,7.884837273764425114e-02
-1.550214820561994777e-01,-8.115501977858606830e-01,5.452930527135823047e-01,1.804930906549577496e-02
-1.229899814632126887e-01,-9.581271991204693972e-01,2.482051823255133349e-01,1.037891379264052789e-02
-1.254244929780878592e-01,-9.789088493790611967e-01,1.532121736463705752e-01,8.052085160569905087e-03
-8.469027378808204887e-01,2.851927386421168609e-01,4.194730566361132285e-01,2.932629095229322136e-02
-8.538785286504064764e-01,3.525095788544411746e-01,3.580347787641098845e-01,2.488617277247232723e-02
-5.437962630870907255e-01,-1.432564704250369747e-01,7.063074689698404240e-01,1.205922879135896686e-01
-3.156869719408943453e-01,-6.097306419886128204e-01,6.852078792778952820e-01,4.182051079153159545e-02
-1.360869373316786757e-01,-8.966966673869680715e-01,4.075116462200131795e-01,1.369546694972981725e-02
-1.959901310148344789e-01,-7.668037575684785168e-01,5.891833379374576962e-01,2.204482398217246647e-02
-7.537045459471504172e-01,1.784860280099329344e-01,5.817632850707752379e-01,5.074931972365692712e-02
-6.662472371279708483e-01,6.693768427542101662e-02,6.645600789063996761e-01,7.816057210795651633e-02
-7.956732886779754876e-01,5.232729176341640587e-01,2.857889647530604260e-01,1.931670768684029191e-02
-8.140551145944695532e-01,5.574332885538899607e-01,1.501095474633210025e-01,1.293154924110151080e-02
-3.034408344219413634e-01,-3.995503387634455339e-01,7.623362032603151484e-01,1.026974300738642543e-01
-9.774482620832050661e-02,-8.586577771569190443e-01,4.879011643742375837e-01,1.524172852741478151e-02
-3.518323631803234319e-02,-9.778945541626032911e-01,1.975827789019575786e-01,8.534616825120850195e-03
1.389856320500411080e-01,-9.864149068675559517e-01,8.317774510311963521e-02,4.392944017852266729e-03
-5.427691138395034365e-01,-2.395651809765967366e-01,7.078712886904955370e-01,9.711952686303038096e-02
4.678397849963757821e-02,-9.881080820953449528e-01,1.399794933394634122e-01,6.491245900851385330e-03
1.950903220161283314e-01,-9.807852804032305416e-01,2.835290207891704574e-18,0.000000000000000000e+00
-8.262796557712591694e-01,4.471268597586550708e-01,3.200616944948552756e-01,2.248684475307867817e-02
-4.763551665467443685e-01,-1.969433488662822307e-01,7.209994362237164278e-01,1.359130871073162272e-01
-1.730570276530353779e-01,-5.966756191975208790e-01,7.381159457600624529e-01,4.548438006628070795e-02
-2.373384815608188814e-01,-6.406133973528974623e-01,6.920267723380889580e-01,3.823682411348224702e-02
-2.642869520895313462e-01,-5.605350102978772231e-01,7.327887624146670609e-01,5.203791219927857148e-02
-2.839423150835706511e-01,-6.760105142066563655e-01,6.488004277153722743e-01,3.118967985019668529e-02
-2.196991756110053262e-01,-7.102007577899351887e-01,6.406440871825984651e-01,2.819607000777749756e-02
-1.123991394282836814e-01,-7.809347255419454292e-01,5.944119595830628100e-01,2.000433894628707993e-02
-8.423746788996151758e-02,-9.309674832399646993e-01,3.438857327457547908e-01,1.136571926159987526e-02
-7.380581274662312286e-01,6.693947471632825108e-01,7.710317537114486086e-02,7.636856203346506326e-03
-6.564913103342401302e-01,1.686754988021494372e-01,6.598371811443599633e-01,7.539593532923766217e-02
-7.715764349068834349e-01,5.871773279684143754e-01,2.280976542806455731e-01,1.663197330101285482e-02
-5.942514701958522688e-02,-8.135017593884448228e-01,5.618392411126754693e-01,1.667915909046915196e-02
-7.621041300809708874e-01,2.493865841907337566e-01,5.543088077141502534e-01,4.318899691713398714e-02
-4.128626184946575517e-01,-2.490446693760186847e-01,7.214347756262393663e-01,1.546481033898523538e-01
-2.846206400975018203e-01,-4.803665699456624583e-01,7.572620248879950999e-01,7.233971673814623693e-02
-1.937001627537834614e-01,-5.175104472803920830e-01,7.713264772718945173e-01,6.213808940434158851e-02
-1.537885675013924702e-01,-6.714702784554239523e-01,6.933610237166454304e-01,3.153672193915721400e-02
-1.721975807196253830e-02,-9.545822294630176286e-01,2.876528631188203233e-01,9.796707607643605556e-03
-6.065582766525763336e-01,1.136899366121208246e-02,6.919895228354284722e-01,1.029682137816747278e-01
-7.053870572346127021e-01,2.232163491033892222e-01,6.146417080597934568e-01,5.811646615947770739e-02
-3.906756400502019166e-02,-8.992207887851355608e-01,4.230128425165676775e-01,1.273444486380448035e-02
-7.605053715947310833e-01,6.273493065386439582e-01,1.552792952963052697e-01,1.224511295825987493e-02
-1.318519084648684669e-01,-7.360063584023160965e-01,6.397644195931120326e-01,2.424590760484122628e-02
-7.949280413565211756e-01,3.043301298271351429e-01,4.897444856457728313e-01,3.511033346565013702e-02
-3.591957850217795956e-02,-7.584649507971100713e-01,6.307608267687814241e-01,1.996238804114351326e-02
-8.121879316867075538e-01,3.513671613716889408e-01,4.352353554080976572e-01,3.048116945662016769e-02
-5.968532708150338095e-01,1.089862155896672152e-01,6.921263112084096170e-01,1.027876325168460003e-01
-5.958712037925024962e-02,-7.009883381451024187e-01,6.838462993510272536e-01,2.683275962670556708e-02
-7.071067811865457964e-01,7.071067811865490160e-01,3.935518312383594184e-19,0.000000000000000000e+00
-6.782097219630717211e-01,3.169845144137934390e-01,6.105382355693520502e-01,5.244923841233947726e-02
-5.323241319963660789e-01,5.160570004310653658e-02,6.978045326454802577e-01,1.471616620732058012e-01
-4.704969147968066090e-01,-1.013441495802570869e-01,6.820212681468390548e-01,1.945413459957792135e-01
-5.408363041819673755e-01,-4.602674429508783055e-02,6.958848563911619323e-01,1.439827706122753237e-01
-2.924385519781845244e-01,-3.189148839873070518e-01,7.502494830899064659e-01,1.512897507142940134e-01
-5.055792446906176053e-03,-8.569304728150269890e-01,5.019527833231494096e-01,1.345443793373968244e-02
-3.396017159270199315e-01,-2.333942484618128643e-01,6.877522501476123207e-01,2.233996577823271767e-01
5.776613923243393428e-02,-9.688169663596745140e-01,2.323928428533530988e-01,8.556859059341413720e-03
2.414705399344989345e-01,-9.671557576447565863e-01,7.554663330814540001e-02,3.836732697200920944e-03
-7.974004835714306738e-01,4.221163947854978393e-01,4.043175287632114756e-01,2.692511529386911601e-02
-1.012655455150110739e-01,-5.513365369277132277e-01,7.770892799140746154e-01,5.102503124115663480e-02
7.790590283195461020e-03,-9.256292683714432146e-01,3.674861699788279368e-01,1.086520670320080192e-02
-2.147645278778593236e-01,-4.406577482270536694e-01,7.829599923757024627e-01,8.864596589492740319e-02
-7.664057388595372222e-01,3.885969142545964705e-01,4.784328928065891273e-01,3.304993356686040246e-02
-8.200133908269764682e-02,-6.318505871505653015e-01,7.343459858227475712e-01,3.639431798011569935e-02
-6.689171428264463204e-01,7.385357011657356363e-01,7.723264765756658601e-02,7.117065658711951848e-03
-7.309166074711460626e-01,3.520762744280531709e-01,5.434037423838720127e-01,4.123564211543832847e-02
-3.838289062782442307e-01,-1.457925769238239688e-01,6.523876464245266238e-01,2.594346472375428925e-01
-7.676763422934995695e-01,5.043822040125781614e-01,3.709091359447247993e-01,2.440292529081010409e-02
1.931971102558300846e-01,-9.710265426396966770e-01,1.347876103603797837e-01,5.862061086068287921e-03
-6.505468712441102586e-01,4.033287979809698220e-01,5.973106772781735518e-01,4.620672655308636495e-02
-5.183418716683182437e-01,1.486989082090593717e-01,7.004233096636657274e-01,1.417229595632532035e-01
-6.335721996601985095e-01,2.596388659710631708e-01,6.586085820747485942e-01,7.020821733028537182e-02
2.902846772544620535e-01,-9.569403357322087134e-01,-4.992514411656574308e-18,0.000000000000000000e+00
-4.754016015259507344e-01,-2.643358286207566493e-03,6.695652398937010918e-01,2.101996888932628482e-01
-2.350242605445451438e-01,-3.755760380820671318e-01,7.761125604880434459e-01,1.203840856708070645e-01
2.944823509307376366e-02,-8.890886858840565399e-01,4.447076974502638391e-01,1.207902530212132119e-02
7.638761409533859070e-02,-9.407617905155211124e-01,3.204368584584140756e-01,9.914751071268870439e-03
-6.957555757890911963e-01,6.982452776472807265e-01,1.563178022396807254e-01,1.213904980754746711e-02
-7.314438791485683433e-01,5.913321974220819843e-01,3.191139671405147094e-01,2.046825257669306064e-02
-4.079978922788666806e-01,-5.630594581917794383e-02,6.368659937421949913e-01,2.743789570594049043e-01
-5.801722686231935988e-01,2.056238549057321230e-01,6.936346930552494960e-01,9.447632007318265690e-02
1.324246710378213787e-01,-9.744822802321940758e-01,1.744495810736908792e-01,6.790569042082700811e-03
2.799896213931800659e-01,-9.479852821871017632e-01,1.458187497200754135e-01,5.606864588550806647e-03
-6.032542265767308898e-01,3.517153106294589326e-01,6.543208443097178195e-01,6.148686617273641658e-02
-7.012367386678910464e-01,4.385678662687905183e-01,5.256119687889936332e-01,3.646032462072410635e-02
3.360892423399586271e-01,-9.383228834649616212e-01,7.765097629391547185e-02,3.553626712024173830e-03
-1.918207804619751211e-01,-3.218098742434197801e-01,7.662067447492676431e-01,1.609627074127377711e-01
