X, Y, Z, disp
-8.819212643483549385e-01,-4.713967368259974755e-01,-5.239368452791246204e-18,0.000000000000000000e+00
-9.238795325112869605e-01,-3.826834323650897818e-01,8.724343106773350875e-18,0.000000000000000000e+00
-9.034470313343798686e-01,-4.183233741859624377e-01,8.676569775057245415e-02,6.984055223862088019e-03
-9.834653562589963371e-01,-1.512560598113736610e-01,9.133577929390274130e-02,8.250853386911508741e-03
-9.807852804032303196e-01,-1.950903220161283591e-01,1.121266850549271794e-18,0.000000000000000000e+00
-9.951847266721968177e-01,-9.801714032956057587e-02,-4.028721920842774011e-18,0.000000000000000000e+00
-9.569403357322087134e-01,-2.902846772544620535e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.397359943287179052e-01,-3.359686301315262247e-01,5.742814880698830088e-02,5.985891677444449624e-03
-9.955763549136987800e-01,-4.706153132578858728e-02,7.486456947339684143e-02,6.455377686106112886e-03
-9.630789433113233766e-01,-2.570569407314449717e-01,7.365981648474878574e-02,6.344421978815389246e-03
-8.464720582248916880e-01,-5.242292778311760104e-01,8.584672900761028402e-02,7.259226275173171275e-03
-8.314696123025453467e-01,-5.555702330196018446e-01,-3.967606814283154042e-18,0.000000000000000000e+00
-7.730104533627369934e-01,-6.343932841636451547e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.015332419854509505e-01,-5.944575667737044267e-01,5.925962493314741730e-02,5.274577609218147195e-03
-7.384667094384766983e-01,-6.683802920894188482e-01,8.233545093434067874e-02,6.741505668201515020e-03
-7.071067811865475727e-01,-7.071067811865473507e-01,-4.048001606039235614e-18,0.000000000000000000e+00
-8.689894344135000726e-01,-4.679183547500878615e-01,1.502603647722322022e-01,1.070477482537146412e-02
-6.726367125915246881e-01,-7.370377902340851106e-01,6.071939132576657100e-02,5.122454341885773407e-03
-9.346479441323922721e-01,-3.255544522672672580e-01,1.327606134670566707e-01,1.023420860021899761e-02
-9.999999999999998890e-01,-2.541878499548909488e-18,-2.912741361711486613e-18,0.000000000000000000e+00
-9.845014829544732615e-01,-8.199810278985893153e-02,1.445060022001039279e-01,1.052025750871584883e-02
-9.560075381879428180e-01,-2.368724366150839478e-01,1.617643320467874180e-01,1.127044971648044798e-02
-8.973110768649376068e-01,-3.947246709883333593e-01,1.855948976500577663e-01,1.195323686059306806e-02
-8.235653645331914019e-01,-5.326943156288758141e-01,1.830590992158524222e-01,1.181741665508460534e-02
-6.343932841636460429e-01,-7.730104533627367713e-01,5.104537952129047563e-18,0.000000000000000000e+00
-9.685182356192721942e-01,-1.461228659778120720e-01,1.887325043308727412e-01,1.281286354286983835e-02
-9.226632240139899244e-01,-3.042846240050840478e-01,2.225318056088709806e-01,1.432984735799193964e-02
-5.555702330196022887e-01,-8.314696123025453467e-01,3.767869560829133791e-18,0.000000000000000000e+00
-6.019430069357598612e-01,-7.932268661052266356e-01,8.584258596139160424e-02,6.112594915036106621e-03
-4.713967368259978641e-01,-8.819212643483547165e-01,4.280788025966706735e-19,0.000000000000000000e+00
-5.122442195574621326e-01,-8.546278489744132401e-01,7.881864034258295737e-02,6.134872164754609676e-03
-7.685211509747378322e-01,-5.903640077468625957e-01,2.330676566171011044e-01,1.360130953293192668e-02
-8.038946033832022886e-01,-5.168854515252644388e-01,2.790898741191168986e-01,1.515984406747318720e-02
-7.260650084626966150e-01,-6.584543185194859927e-01,1.863722019997147150e-01,1.178812175129262570e-02
-7.043151860316788637e-01,-6.457883397939571113e-01,2.799622673491718450e-01,1.482161774519094415e-02
-6.567288597378763138e-01,-7.126665403283604094e-01,2.336395617061224894e-01,1.296458887491402229e-02
-8.551508105654461733e-01,-4.563246513560057505e-01,2.322458671445977452e-01,1.369092098210772032e-02
-7.879028075162841649e-01,-5.986657406868578502e-01,1.345834837684383722e-01,9.668021720457118176e-03
-6.681865798204453810e-01,-7.291611055404600972e-01,1.384187206791052671e-01,9.401361565729779435e-03
-7.460896509878197636e-01,-5.696091184671311369e-01,3.288773859350382356e-01,1.593514986952234910e-02
-6.310399205048957683e-01,-6.972460434411791308e-01,3.240768644603782001e-01,1.597691604322989956e-02
-9.954582786694515795e-01,5.146724101055345085e-02,7.370270346371746162e-02,6.384364975664918659e-03
-9.398684340454657171e-01,-2.133232735533248658e-01,2.518402111077153727e-01,1.488156836560979718e-02
-4.144137568102571612e-01,-9.054519324013607928e-01,8.478310717203255131e-02,6.966749923500918477e-03
-6.022947772657635257e-01,-7.750622485383114046e-01,1.802726955371311279e-01,1.082809506594708052e-02
-9.486029067029584372e-01,-1.201311113568453853e-01,2.770308381798936015e-01,1.575072114184256772e-02
-8.824149650706503145e-01,-3.703979109899118716e-01,2.750504428957128433e-01,1.503440150963113869e-02
-3.826834323650903369e-01,-9.238795325112866275e-01,3.148132573246111138e-18,0.000000000000000000e+00
-9.951847266721969287e-01,9.801714032956083955e-02,5.179557681705190641e-18,0.000000000000000000e+00
-6.751675188074921508e-01,-6.258198331973754414e-01,3.728479293501970049e-01,1.766245197678334086e-02
-9.717848978970053953e-01,-5.351198509377965568e-02,2.162010237599938656e-01,1.351745540663651726e-02
-9.875420809129026312e-01,2.782143207815229377e-03,1.468187247769796311e-01,1.051181296247151280e-02
-9.026989740324457001e-01,-2.782720834730252335e-01,3.113937522738359220e-01,1.678182548957900949e-02
-8.343305194515313605e-01,-4.310077864084763677e-01,3.270530932266111357e-01,1.663989821633748978e-02
-9.157645700039008796e-01,-1.865309892090085964e-01,3.375683710228144507e-01,1.821448746010827929e-02
-3.362479975947702537e-01,-9.400643943503592670e-01,5.283890977671341221e-02,3.872804958423006413e-03
-7.125910694331005768e-01,-5.481912555737815662e-01,4.187238242884576689e-01,1.911212110277117973e-02
-5.813122263029034675e-01,-7.619371869377284945e-01,2.714089226260705812e-01,1.412184403871876923e-02
-4.719169387823236583e-01,-8.651844964458312859e-01,1.596529005580142047e-01,9.905909298901682120e-03
-9.831099076433431616e-01,1.574445453813261842e-01,8.564580454283318711e-02,7.660811638252731058e-03
-8.741224127709595892e-01,-2.519460310453426333e-01,3.956000978717069128e-01,1.965067567600729467e-02
-2.902846772544623311e-01,-9.569403357322087134e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.995681456003677523e-01,-6.748279386031723615e-01,4.115244581563847204e-01,1.873742960725269247e-02
-6.406152850935009635e-01,-6.003611914003524896e-01,4.582573928641924255e-01,2.046851657138585093e-02
-5.276691155782200493e-01,-8.178195643689492034e-01,2.174513893212542681e-01,1.219282375689190005e-02
-5.495251627523516369e-01,-8.218605762355833955e-01,1.411628141411502557e-01,9.061314186212605232e-03
-7.779255203310546651e-01,-4.906378173486508620e-01,3.748734705738320239e-01,1.769043123708352594e-02
-9.841821545462393628e-01,8.621475929070024358e-02,1.442645287071411819e-01,1.050142993095574441e-02
-9.190781738205524576e-01,-9.168083505984427062e-02,3.640125397320785328e-01,1.924968758677367969e-02
-8.572622188990943748e-01,-3.428024319727136504e-01,3.664273536881719751e-01,1.774445772150735207e-02
-5.528965838091741691e-01,-7.434745354367982006e-01,3.598942419338783116e-01,1.633837596252633861e-02
-3.868580238853206454e-01,-9.010271342507227832e-01,1.858184327851844231e-01,1.037273087789951018e-02
-9.807852804032303196e-01,1.950903220161285812e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.816213343770522570e-01,-1.585774493445233635e-01,4.229578704770459718e-01,2.156098776252357227e-02
-5.633924582025008343e-01,-6.464288902035099094e-01,4.929134855351401945e-01,2.159465623795314010e-02
-5.009745991883932659e-01,-8.041050869972024007e-01,3.055331650270259880e-01,1.452848533622824387e-02
-2.500274575639002128e-01,-9.650472752703936896e-01,7.261954329971910538e-02,5.929975841528410847e-03
