X, Y, Z, disp
-5.187740126598560098e-01,-7.175505008497954362e-01,4.519789936255422802e-01,1.277341628644447502e-02
-3.236232331566518128e-01,-9.366396718852327830e-01,1.274029879882445093e-01,6.664636783581389702e-03
-4.456453544525935673e-01,-8.566518664375671888e-01,2.501511620064506558e-01,9.748429728231287200e-03
-9.569403357322087134e-01,2.902846772544632747e-01,4.468210140407734324e-18,0.000000000000000000e+00
-9.669116880138811654e-01,2.464838272705724698e-01,6.231841265909553174e-02,3.465403558856700213e-03
-9.238795325112862944e-01,3.826834323650906144e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.419499526644982135e-01,3.259621229532440601e-01,7.647723857472533970e-02,4.014879518688045483e-03
-8.808225515855004906e-01,-6.358861068205824696e-02,4.582755074994341316e-01,1.088131192231720466e-02
-8.720484052026412636e-01,3.145232862076184632e-02,4.768050429043523275e-01,1.160291158437421789e-02
-8.359235381945560039e-01,-3.470485369872554349e-02,5.353086368458039868e-01,1.243894317810122392e-02
-8.391121465836949289e-01,-1.299490388738521185e-01,5.158504566175645678e-01,1.235788556520147317e-02
-8.357580296841209400e-01,-2.242415340426511527e-01,4.892675303188296354e-01,1.195522477985332122e-02
-9.138940060990814462e-01,-1.371856568442194864e-03,3.957448504595172944e-01,1.020571749885763532e-02
-9.473839964987074147e-01,-3.008799081952532109e-02,3.098874495433480702e-01,8.794642809800676253e-03
-8.241324016241313721e-01,-3.164608621176954184e-01,4.582153900217778020e-01,1.152741975924077844e-02
-8.051301760430452648e-01,-4.058364300834820249e-01,4.221423430060667892e-01,1.036452588966508409e-02
-6.747779786584988670e-01,-5.198626248358102497e-01,5.108793931422113133e-01,1.296937398086947697e-02
-4.689886805669867265e-01,-7.817981762572345783e-01,3.986951855864876992e-01,1.220775806431973615e-02
-4.323528552316876494e-01,-7.523405855147747845e-01,4.833596502286685026e-01,1.368627517490317823e-02
-3.807215634750220623e-01,-8.132811164370092882e-01,4.272111758376725410e-01,1.281713774238214809e-02
-7.431292369636253170e-01,-4.654069222492017710e-01,4.686337846315752342e-01,1.215237770297586221e-02
-1.950903220161286644e-01,-9.807852804032302085e-01,7.961547154286183076e-19,0.000000000000000000e+00
-9.013653833290879991e-01,4.221510964117966003e-01,9.174166288746810061e-02,4.844555251167156906e-03
-8.217723104430174619e-01,5.969593203415675398e-02,5.535069781806966072e-01,1.317341276972069063e-02
-7.908972334508871382e-01,-9.965103229678555496e-02,5.898416778368783531e-01,1.393910844396839890e-02
-7.894837890407714331e-01,-1.939971362797758558e-01,5.683564067754536264e-01,1.394974805812925628e-02
-6.006618036641568903e-01,-5.695644404625037627e-01,5.466383701897611358e-01,1.443359113031448225e-02
-4.153305417114135367e-01,-8.390537286594433874e-01,3.403423436598412288e-01,1.106821614789819594e-02
-3.419591668872965506e-01,-7.801897041852307035e-01,5.094030378849759844e-01,1.439840700145023078e-02
-9.666641329209447742e-01,5.627992868541476651e-02,2.418100823059746995e-01,7.975873566973762721e-03
-9.679221826565616027e-01,1.616181772569282860e-01,1.851861923045449720e-01,7.183797822568389717e-03
-4.797425306182986349e-01,-6.844499236503855943e-01,5.340242029933107704e-01,1.495248715931463308e-02
-2.557080516360313860e-01,-9.542839678367913692e-01,1.468589521316833735e-01,7.916695365507361859e-03
-8.819212643483546055e-01,4.713967368259986412e-01,-1.319390386978058751e-18,0.000000000000000000e+00
-3.912215872830958618e-01,-7.158695476262586510e-01,5.617080745539465569e-01,1.663132443688000034e-02
-7.018700643675678252e-01,-4.348104463053223401e-01,5.500044572622327932e-01,1.419257262044300999e-02
-7.662605907626391932e-01,-3.782132259352762316e-01,5.071863324716597843e-01,1.223590691718576436e-02
-6.308280441977344166e-01,-4.869263340034064580e-01,5.881257383603680777e-01,1.599239901647321258e-02
-5.560876347307269763e-01,-5.387986659355552543e-01,6.153581489347355049e-01,1.746294749430351428e-02
-5.227048255266317778e-01,-6.137540054083769903e-01,5.758606776731389765e-01,1.581971427537545022e-02
-7.845406746624121741e-01,-5.410464671775013466e-03,6.048922841464203781e-01,1.516146890429884153e-02
-7.351371554813957987e-01,-6.655374405209614486e-02,6.564517812833777777e-01,1.819180001223531795e-02
-9.504129778694256903e-01,1.527312735761094664e-01,2.623660369588217689e-01,8.536767694784043459e-03
-9.392435460076998810e-01,2.325914777871406769e-01,2.441469095214433283e-01,8.286776312432004785e-03
-9.181785765029072399e-01,1.962488768778044290e-01,3.345349220347568209e-01,9.608187696203151357e-03
-9.367410439292979119e-01,4.104910124837633789e-02,3.382143975745354192e-01,9.393410026141657890e-03
-7.201540785307068981e-01,-3.475972255979059566e-01,5.859869801122932209e-01,1.447473551346316334e-02
-6.516937998426782785e-01,-4.046912610935891608e-01,6.247800894934666394e-01,1.671829276567151495e-02
-4.370719784445662448e-01,-6.476897342337447627e-01,6.054628061308374720e-01,1.860938026010676427e-02
-4.761422550147549337e-01,-5.788289224385605447e-01,6.423108371639791869e-01,1.969039511438980261e-02
-2.888297666408391473e-01,-8.367228460763659337e-01,4.511527139408401665e-01,1.411306468043808937e-02
-2.888650777710360384e-01,-9.307959248859710710e-01,2.145608732930814055e-01,9.438932644340872896e-03
-1.463503914257884286e-01,-9.866141983108027702e-01,6.743903988587847398e-02,4.491389148367801697e-03
-1.936766616279478603e-01,-9.717221807749774065e-01,1.277387677311974390e-01,7.336596901200722470e-03
-9.067450546737462203e-01,1.005231946279014910e-01,3.995072428779828377e-01,1.001503144480131099e-02
-8.552216669263490445e-01,1.274380900293471675e-01,4.908398621861475575e-01,1.151004935897120308e-02
-7.817619603441926524e-01,-2.874514083400568354e-01,5.412666115824433799e-01,1.210480546231357431e-02
-9.534463489998181718e-01,2.588388844424686641e-01,1.484215495550619268e-01,6.312065020101217949e-03
-3.579164861018377386e-01,-8.878769442775145126e-01,2.785019040840552296e-01,1.058341342089267473e-02
-8.528043097676548667e-01,5.154542491814735339e-01,7.968435331262456456e-02,4.171035557008725622e-03
-5.788350220241208488e-01,-4.577454624072044287e-01,6.558921003926848625e-01,1.895537046569339273e-02
-7.292877415794322138e-01,2.886066533339522178e-02,6.654870046303213993e-01,1.811116094539551302e-02
-9.027322974707623349e-01,2.942436010255420342e-01,3.049486932269928063e-01,8.890600614108448360e-03
-9.394552165964398238e-01,1.093512123691017662e-01,3.158020321650446549e-01,8.953581124616298570e-03
-6.669179995692949836e-01,-3.139935014431308735e-01,6.564630818538774726e-01,1.927981518757323348e-02
-3.921606689694988601e-01,-5.986125300478654099e-01,6.746491375615039088e-01,2.382995917875518899e-02
-3.251183685502176401e-01,-8.663845816563381375e-01,3.671702440847932070e-01,1.187566751354685382e-02
-2.491682399073708587e-01,-8.014866879223233598e-01,5.272777745488035350e-01,1.635286964334166718e-02
-9.239496312547470502e-01,3.500188228612095553e-01,1.478204168238441696e-01,6.464717090832806587e-03
-2.669091366086296380e-01,-9.106296370179521871e-01,3.043036288299593162e-01,1.115346330681324036e-02
-2.317448402049057665e-01,-8.857159511563496013e-01,3.888752619037497693e-01,1.337041290905086922e-02
-9.801714032956043710e-02,-9.951847266721967067e-01,3.356069742886164768e-19,0.000000000000000000e+00
-4.545277120196184600e-02,-9.945876837782589019e-01,8.744570338828674960e-02,5.985473777901942349e-03
-1.185175430179664322e-18,-9.999999999999998890e-01,7.256910285385871495e-19,0.000000000000000000e+00
4.784639226763706676e-02,-9.967005844913477963e-01,6.118164827291915076e-02,4.382576892766123187e-03
