X, Y, Z, disp
-2.500274575639002128e-01,-9.650472752703936896e-01,7.828105270076006483e-02,2.684664404874430440e-04
-5.187740126598560098e-01,-7.175505008497954362e-01,4.664298385833294258e-01,-1.677428671342660188e-03
-3.236232331566518128e-01,-9.366396718852327830e-01,1.339517444490941900e-01,1.158803227317104103e-04
-4.456453544525935673e-01,-8.566518664375671888e-01,2.604007575766454918e-01,-5.011658419635024210e-04
-9.569403357322087134e-01,2.902846772544632747e-01,4.468210140407734324e-18,0.000000000000000000e+00
-9.669116880138811654e-01,2.464838272705724698e-01,6.621952068715722395e-02,-4.357044692049902648e-04
-9.238795325112862944e-01,3.826834323650906144e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.419499526644982135e-01,3.259621229532440601e-01,8.098328856986748703e-02,-4.911704764540964201e-04
-8.808225515855004906e-01,-6.358861068205824696e-02,4.717814250910241092e-01,-2.624605669272774260e-03
-8.720484052026412636e-01,3.145232862076184632e-02,4.911120779690277272e-01,-2.704123480301189996e-03
-8.359235381945560039e-01,-3.470485369872554349e-02,5.506755342377227525e-01,-2.927954213817574730e-03
-8.391121465836949289e-01,-1.299490388738521185e-01,5.310495371520235208e-01,-2.841194969257446017e-03
-8.357580296841209400e-01,-2.242415340426511527e-01,5.039000619827788130e-01,-2.677306884095894540e-03
-9.138940060990814462e-01,-1.371856568442194864e-03,4.082810877190422016e-01,-2.330519760667263199e-03
-9.473839964987074147e-01,-3.008799081952532109e-02,3.205793727154301886e-01,-1.897280362281407885e-03
-8.241324016241313721e-01,-3.164608621176954184e-01,4.722239036050945304e-01,-2.481093824075941354e-03
-8.051301760430452648e-01,-4.058364300834820249e-01,4.347471680550644701e-01,-2.240299159332609889e-03
-6.747779786584988670e-01,-5.198626248358102497e-01,5.262473482925543733e-01,-2.398581169473535356e-03
-4.689886805669867265e-01,-7.817981762572345783e-01,4.121484016026051855e-01,-1.245457951797769016e-03
-4.323528552316876494e-01,-7.523405855147747845e-01,4.986398050026965012e-01,-1.593879599124836417e-03
-3.807215634750220623e-01,-8.132811164370092882e-01,4.411714777880569871e-01,-1.143164208002307551e-03
-7.431292369636253170e-01,-4.654069222492017710e-01,4.831211056411427451e-01,-2.334943306591665164e-03
-1.950903220161286644e-01,-9.807852804032302085e-01,7.961547154286183076e-19,0.000000000000000000e+00
-9.013653833290879991e-01,4.221510964117966003e-01,9.713694690760078798e-02,-5.507287689655303601e-04
-8.217723104430174619e-01,5.969593203415675398e-02,5.696598348437785786e-01,-2.979443893361212285e-03
-7.908972334508871382e-01,-9.965103229678555496e-02,6.068863285938749241e-01,-3.105542313028135729e-03
-7.894837890407714331e-01,-1.939971362797758558e-01,5.852793757537487762e-01,-2.973220920165887439e-03
-6.006618036641568903e-01,-5.695644404625037627e-01,5.634497234942604793e-01,-2.377762174184815287e-03
-4.153305417114135367e-01,-8.390537286594433874e-01,3.522386357792325895e-01,-8.280759714931381623e-04
-3.419591668872965506e-01,-7.801897041852307035e-01,5.251927493805641500e-01,-1.391304494137978690e-03
-9.666641329209447742e-01,5.627992868541476651e-02,2.513310939815271983e-01,-1.545138108578748577e-03
-9.679221826565616027e-01,1.616181772569282860e-01,1.935835709509452218e-01,-1.213580823831863966e-03
-4.797425306182986349e-01,-6.844499236503855943e-01,5.509322545712797004e-01,-1.955564418654319458e-03
-2.557080516360313860e-01,-9.542839678367913692e-01,1.545356489937579902e-01,2.399985034327380986e-04
-8.819212643483546055e-01,4.713967368259986412e-01,-1.319390386978058751e-18,0.000000000000000000e+00
-3.912215872830958618e-01,-7.158695476262586510e-01,5.801012114399608510e-01,-1.761812449134259701e-03
-7.018700643675678252e-01,-4.348104463053223401e-01,5.668549632429967788e-01,-2.657933360320992137e-03
-7.662605907626391932e-01,-3.782132259352762316e-01,5.220413694912495739e-01,-2.619130102404025259e-03
-6.308280441977344166e-01,-4.869263340034064580e-01,6.067568884945526708e-01,-2.638751117711399599e-03
-5.560876347307269763e-01,-5.387986659355552543e-01,6.353652011606980565e-01,-2.544104731658957969e-03
-5.227048255266317778e-01,-6.137540054083769903e-01,5.939614570032311081e-01,-2.281065054716704781e-03
-7.845406746624121741e-01,-5.410464671775013466e-03,6.232074687044960593e-01,-3.153715653776817916e-03
-7.351371554813957987e-01,-6.655374405209614486e-02,6.778708724874035196e-01,-3.227291191790411864e-03
-9.504129778694256903e-01,1.527312735761094664e-01,2.725401482421700994e-01,-1.637343588564262736e-03
-9.392435460076998810e-01,2.325914777871406769e-01,2.539363176916120679e-01,-1.502631857736760456e-03
-9.181785765029072399e-01,1.962488768778044290e-01,3.461323772568281054e-01,-1.989267525868154869e-03
-9.367410439292979119e-01,4.104910124837633789e-02,3.496586347342777179e-01,-2.050827133600676387e-03
-7.201540785307068981e-01,-3.475972255979059566e-01,6.033691527437105018e-01,-2.907437117954187779e-03
-6.516937998426782785e-01,-4.046912610935891608e-01,6.443676053663420777e-01,-2.869223107203922561e-03
-4.370719784445662448e-01,-6.476897342337447627e-01,6.261702179992150175e-01,-2.098031608270853592e-03
-4.761422550147549337e-01,-5.788289224385605447e-01,6.643164685396296676e-01,-2.315236261260640756e-03
-2.888297666408391473e-01,-8.367228460763659337e-01,4.661874019843100792e-01,-9.216233630318147827e-04
-2.888650777710360384e-01,-9.307959248859710710e-01,2.239838620072270581e-01,1.594393019522175183e-05
-1.463503914257884286e-01,-9.866141983108027702e-01,7.157167536313342737e-02,3.587536711128464601e-04
-1.936766616279478603e-01,-9.717221807749774065e-01,1.346800109937082157e-01,3.953536386899489993e-04
-9.067450546737462203e-01,1.005231946279014910e-01,4.118651530236637770e-01,-2.342878700879603981e-03
-8.552216669263490445e-01,1.274380900293471675e-01,5.050906507369556930e-01,-2.740739191836897345e-03
-7.817619603441926524e-01,-2.874514083400568354e-01,5.562309447205201485e-01,-2.859527675763164772e-03
-9.534463489998181718e-01,2.588388844424686641e-01,1.556881907543448129e-01,-9.545761791816451645e-04
-3.579164861018377386e-01,-8.878769442775145126e-01,2.894731065105218271e-01,-3.877890055739108364e-04
-8.528043097676548667e-01,5.154542491814735339e-01,8.427405801323724355e-02,-4.186691436039517407e-04
-5.788350220241208488e-01,-4.577454624072044287e-01,6.775893477773142770e-01,-2.741876918936011348e-03
-7.292877415794322138e-01,2.886066533339522178e-02,6.868615874302373969e-01,-3.263421854520467697e-03
-9.027322974707623349e-01,2.942436010255420342e-01,3.156307738744802971e-01,-1.791480033379056272e-03
-9.394552165964398238e-01,1.093512123691017662e-01,3.266802842694697118e-01,-1.924670979808769129e-03
-6.669179995692949836e-01,-3.139935014431308735e-01,6.787681660617637114e-01,-3.025269020312977564e-03
-3.921606689694988601e-01,-5.986125300478654099e-01,7.004979069534557068e-01,-2.018810213196597751e-03
-3.251183685502176401e-01,-8.663845816563381375e-01,3.797386642913238020e-01,-6.927526929837641602e-04
-2.491682399073708587e-01,-8.014866879223233598e-01,5.447000013668018559e-01,-1.069357174656653670e-03
-9.239496312547470502e-01,3.500188228612095553e-01,1.551826923864323415e-01,-8.975584717553686167e-04
-2.669091366086296380e-01,-9.106296370179521871e-01,3.157033957184080530e-01,-2.463035816355122311e-04
-2.317448402049057665e-01,-8.857159511563496013e-01,4.026454544663943258e-01,-3.997796535936621654e-04
-9.801714032956043710e-02,-9.951847266721967067e-01,3.356069742886164768e-19,0.000000000000000000e+00
-4.545277120196184600e-02,-9.945876837782589019e-01,9.276593556861796597e-02,6.652415975707211054e-04
-1.185175430179664322e-18,-9.999999999999998890e-01,7.256910285385871495e-19,0.000000000000000000e+00
4.784639226763706676e-02,-9.967005844913477963e-01,6.497175052397051453e-02,5.924746417147599498e-04
-8.314696123025444585e-01,5.555702330196037320e-01,4.711259578222395275e-18,0.000000000000000000e+00
-8.783782561792613519e-01,2.000212458690462380e-01,4.365358358023979646e-01,-2.435455391974590371e-03
-8.844949948660939532e-01,2.634430721277642440e-01,3.872107134823993824e-01,-2.157013584950612413e-03
-9.189444625293944346e-01,3.219627421159313441e-01,2.290874255888961097e-01,-1.313266660029663302e-03
-6.761979616904286727e-01,-2.204603131910015668e-01,7.060724436283655203e-01,-3.111870826850026903e-03
-6.786204488584655081e-01,-1.246084249375389863e-01,7.270007559584820145e-01,-3.158903876329892998e-03
-6.135262729497076295e-01,-1.830052339096165659e-01,7.711780471830408379e-01,-3.001897616987729035e-03
-7.325397304407973431e-01,-2.554184002194466174e-01,6.340372888504708371e-01,-3.048395006004735522e-03
-7.371341341961145099e-01,-1.604864082640691803e-01,6.595685393403845076e-01,-3.156031106847958546e-03
-5.200334983759233864e-01,-4.231495481470175513e-01,7.445411380194202344e-01,-2.577782812524865783e-03
-5.969488002458772646e-01,-3.709136680009537668e-01,7.142379512991776647e-01,-2.848338797641566684e-03
-5.329991538197250689e-01,-3.327684280504763503e-01,7.805433565456995071e-01,-2.612077241240782534e-03
-4.373565732929149408e-01,-5.430869148389358969e-01,7.189816917957221332e-01,-2.200113678507099532e-03
-5.033061464456943801e-01,-5.056089859648255080e-01,7.032487200599039090e-01,-2.504489786399516187e-03
-2.118283864641607728e-01,-9.386048238671688138e-01,2.721907464022226275e-01,1.137142686793900589e-04
-2.007409513346803398e-01,-9.586594365093101811e-01,2.013540927053723839e-01,3.267324835874524055e-04
-7.700610098870623865e-01,9.042021361218094411e-02,6.346712121589034306e-01,-3.141144765398590655e-03
-3.536849278083319392e-01,-6.673110893486020601e-01,6.572705431219543204e-01,-1.829560367902876173e-03
-8.922205306013613058e-01,4.091808173223223655e-01,1.921519907890063272e-01,-1.066712682969947566e-03
9.801714032956010403e-02,-9.951847266721970398e-01,4.861149767219735262e-18,0.000000000000000000e+00
-8.287335018083040739e-01,2.203975192082693324e-01,5.171551035221553239e-01,-2.737261192220285209e-03
-8.777635409974042791e-01,3.848054411908203298e-01,2.869673315209556597e-01,-1.562463788051173842e-03
-6.078463102496761694e-01,-2.780281771739514518e-01,7.467316750176220541e-01,-2.941922592123768880e-03
-6.123012724075559410e-01,-8.617980601970648413e-02,7.888970921322311369e-01,-2.983488202070535070e-03
-4.539324193466131585e-01,-3.849205170619978689e-01,8.058272749835621029e-01,-2.221927682503805918e-03
-3.606677764515364704e-01,-5.344717171629108643e-01,7.661712844008000678e-01,-1.803088710768617573e-03
-1.941998588806435611e-01,-8.518972001941889083e-01,4.869935473015500338e-01,-6.216987000505219555e-04
-1.727441760204663779e-01,-9.262136593057346268e-01,3.350502201432963845e-01,4.335927369312360098e-05
-8.033885603408617015e-01,1.547774524979516342e-01,5.779701760420085099e-01,-2.982557643418929511e-03
-6.750815915086555430e-01,-2.860351610682279611e-02,7.403892114921256651e-01,-3.200847725803151675e-03
-2.944992324796943395e-01,-7.349209567002318311e-01,6.122998781319255457e-01,-1.430506275972515898e-03
-8.003124234835002904e-01,5.935461412313567386e-01,8.528964251936638208e-02,-4.191349956541725956e-04
-4.684126010363034442e-01,-2.937891243410474251e-01,8.353292512717689355e-01,-2.096039254073978064e-03
-4.404412588267686557e-01,-4.746826923493472350e-01,7.642345714307410276e-01,-2.205806155396511890e-03
-7.730104533627354391e-01,6.343932841636470421e-01,-3.197319573662942743e-18,0.000000000000000000e+00
-7.177413042395933696e-01,1.330423753822579380e-01,6.866667982115062241e-01,-3.185162363772464904e-03
-8.573308887935509048e-01,4.854783040255619686e-01,1.720474506503899548e-01,-8.909040594866888835e-04
-8.165670095705974685e-01,5.283699356273274805e-01,2.336476048183245557e-01,-1.174961253312489014e-03
-8.485195689567042177e-01,4.644484050678030496e-01,2.549232799738248012e-01,-1.344455685394357197e-03
-3.850524493366295209e-01,-3.369241980088517607e-01,8.605067393390364305e-01,-1.311362223939251202e-03
-3.724531434134452645e-01,-4.366542745471807541e-01,8.204558509055144278e-01,-1.547003425455340149e-03
-1.550214820561994777e-01,-8.115501977858606830e-01,5.639563345743844325e-01,-6.139727953064382827e-04
-1.229899814632126887e-01,-9.581271991204693972e-01,2.581358956731093501e-01,4.482004450445146938e-04
-1.254244929780878592e-01,-9.789088493790611967e-01,1.607301019000323683e-01,5.341569069081150527e-04
-8.469027378808204887e-01,2.851927386421168609e-01,4.512295105341562751e-01,-2.430162945749805327e-03
-8.538785286504064764e-01,3.525095788544411746e-01,3.849958561038355209e-01,-2.074904567253271076e-03
-5.437962630870907255e-01,-1.432564704250369747e-01,8.295032659277766784e-01,-2.603509044346589280e-03
-3.156869719408943453e-01,-6.097306419886128204e-01,7.286359703112168518e-01,-1.607580241789999210e-03
-1.360869373316786757e-01,-8.966966673869680715e-01,4.212877453573997122e-01,-8.063218765668353732e-05
-1.959901310148344789e-01,-7.668037575684785168e-01,6.121669709071487775e-01,-9.388089875186551338e-04
-7.537045459471504172e-01,1.784860280099329344e-01,6.356001762103136166e-01,-3.087571415881400390e-03
-6.662472371279708483e-01,6.693768427542101662e-02,7.459408404612684063e-01,-3.220189446912243361e-03
-7.956732886779754876e-01,5.232729176341640587e-01,3.066382114971504813e-01,-1.532539057249772928e-03
-8.140551145944695532e-01,5.574332885538899607e-01,1.638428811509467231e-01,-8.017844465242067627e-04
-3.034408344219413634e-01,-3.995503387634455339e-01,8.656371814424530520e-01,-6.035481082737003105e-04
-9.774482620832050661e-02,-8.586577771569190443e-01,5.032967491448777642e-01,-1.538562432254135634e-04
-3.518323631803234319e-02,-9.778945541626032911e-01,2.053267233955425597e-01,7.906723315358727246e-04
1.389856320500411080e-01,-9.864149068675559517e-01,8.664292830758953123e-02,9.277608133823737370e-04
-5.427691138395034365e-01,-2.395651809765967366e-01,8.076031412884707716e-01,-2.612325734944865793e-03
4.678397849963757821e-02,-9.881080820953449528e-01,1.454990484164739861e-01,9.716908238408047006e-04
1.950903220161283314e-01,-9.807852804032305416e-01,2.835290207891704574e-18,0.000000000000000000e+00
-8.262796557712591694e-01,4.471268597586550708e-01,3.443380180414317704e-01,-1.789478793497815360e-03
-4.763551665467443685e-01,-1.969433488662822307e-01,8.589419130879516473e-01,-2.029389756919072058e-03
-1.730570276530353779e-01,-5.966756191975208790e-01,7.838773986439862007e-01,-2.770728176430528253e-04
-2.373384815608188814e-01,-6.406133973528974623e-01,7.313245135996583324e-01,-1.060917148087127176e-03
-2.642869520895313462e-01,-5.605350102978772231e-01,7.858345725175348573e-01,-1.007897903589254204e-03
-2.839423150835706511e-01,-6.760105142066563655e-01,6.814479268130567702e-01,-1.457819247487745530e-03
-2.196991756110053262e-01,-7.102007577899351887e-01,6.699595436977100471e-01,-1.119386507334110261e-03
-1.123991394282836814e-01,-7.809347255419454292e-01,6.148460610506022439e-01,-4.297625212523871561e-04
-8.423746788996151758e-02,-9.309674832399646993e-01,3.549797236736141337e-01,2.717283337404901569e-04
-7.380581274662312286e-01,6.693947471632825108e-01,8.509502395350725112e-02,-3.549923790158905504e-04
-6.564913103342401302e-01,1.686754988021494372e-01,7.383183372641538567e-01,-3.085220790556180911e-03
-7.715764349068834349e-01,5.871773279684143754e-01,2.458876431383276440e-01,-1.158015556669222739e-03
-5.942514701958522688e-02,-8.135017593884448228e-01,5.786357746359264143e-01,-1.173744327818492759e-04
-7.621041300809708874e-01,2.493865841907337566e-01,6.004981279661916194e-01,-3.000323334907458589e-03
-4.128626184946575517e-01,-2.490446693760186847e-01,8.774524529152765151e-01,-1.369573899184748159e-03
-2.846206400975018203e-01,-4.803665699456624583e-01,8.304360542068200957e-01,-8.343125806788381608e-04
-1.937001627537834614e-01,-5.175104472803920830e-01,8.334224233897883360e-01,4.214328644781893500e-05
-1.537885675013924702e-01,-6.714702784554239523e-01,7.252971182114030801e-01,-3.993725556003795574e-04
-1.721975807196253830e-02,-9.545822294630176286e-01,2.967360884478163485e-01,7.134822786475751577e-04
-6.065582766525763336e-01,1.136899366121208246e-02,7.979174196551751530e-01,-2.959683038071874925e-03
-7.053870572346127021e-01,2.232163491033892222e-01,6.758531657233864953e-01,-3.094991504115348485e-03
-3.906756400502019166e-02,-8.992207887851355608e-01,4.354412999262440298e-01,3.059874541281567065e-04
-7.605053715947310833e-01,6.273493065386439582e-01,1.682861288222928242e-01,-7.617205677277022165e-04
-1.318519084648684669e-01,-7.360063584023160965e-01,6.644583563523065450e-01,-4.480291543532678136e-04
-7.949280413565211756e-01,3.043301298271351429e-01,5.275871350417744576e-01,-2.732315930351556128e-03
-3.591957850217795956e-02,-7.584649507971100713e-01,6.505882843892829559e-01,1.349304206419580710e-04
-8.121879316867075538e-01,3.513671613716889408e-01,4.681540535987240848e-01,-2.437528734006289347e-03
-5.968532708150338095e-01,1.089862155896672152e-01,7.978472959977994661e-01,-2.933352272543918171e-03
-5.958712037925024962e-02,-7.009883381451024187e-01,7.103658842997085943e-01,3.131746780242278478e-04
-7.071067811865457964e-01,7.071067811865490160e-01,3.935518312383594184e-19,0.000000000000000000e+00
-6.782097219630717211e-01,3.169845144137934390e-01,6.659967359677950727e-01,-3.009261986103514003e-03
-5.323241319963660789e-01,5.160570004310653658e-02,8.474180249347739169e-01,-2.451830216087820709e-03
-4.704969147968066090e-01,-1.013441495802570869e-01,8.783913842679196282e-01,-1.828770125301381212e-03
-5.408363041819673755e-01,-4.602674429508783055e-02,8.423743535638232860e-01,-2.506726560386078606e-03
-2.924385519781845244e-01,-3.189148839873070518e-01,9.015038269287409811e-01,3.540687545945698931e-05
-5.055792446906176053e-03,-8.569304728150269890e-01,5.150990885007808995e-01,3.081327561082217387e-04
-3.396017159270199315e-01,-2.333942484618128643e-01,9.114167670061690263e-01,-2.648590762295624230e-04
5.776613923243393428e-02,-9.688169663596745140e-01,2.398340950406677996e-01,1.115606872026731963e-03
2.414705399344989345e-01,-9.671557576447565863e-01,7.825710197922960965e-02,1.126264026116708923e-03
-7.974004835714306738e-01,4.221163947854978393e-01,4.334692673490436743e-01,-2.226623291963096118e-03
-1.012655455150110739e-01,-5.513365369277132277e-01,8.269143836215639976e-01,1.199927533667269168e-03
7.790590283195461020e-03,-9.256292683714432146e-01,3.776870487290112099e-01,6.643279530175181299e-04
-2.147645278778593236e-01,-4.406577482270536694e-01,8.712201827702450441e-01,3.857755003848697549e-04
-7.664057388595372222e-01,3.885969142545964705e-01,5.140691882329817552e-01,-2.586361859532224170e-03
-8.200133908269764682e-02,-6.318505871505653015e-01,7.700479308050836025e-01,6.923729977796489604e-04
-6.689171428264463204e-01,7.385357011657356363e-01,8.461654158030608441e-02,-2.668282640275449315e-04
-7.309166074711460626e-01,3.520762744280531709e-01,5.874879191859664340e-01,-2.848534686656157937e-03
-3.838289062782442307e-01,-1.457925769238239688e-01,9.125677927033021275e-01,-7.454990412325594121e-04
-7.676763422934995695e-01,5.043822040125781614e-01,3.972718529947595889e-01,-1.959791759224679009e-03
1.931971102558300846e-01,-9.710265426396966770e-01,1.392149779703295009e-01,1.434693476118569823e-03
-6.505468712441102586e-01,4.033287979809698220e-01,6.463939278931850607e-01,-2.876524061925136121e-03
-5.183418716683182437e-01,1.486989082090593717e-01,8.446085426815728159e-01,-2.462273454653855428e-03
-6.335721996601985095e-01,2.596388659710631708e-01,7.318483283066203882e-01,-3.031528901586375783e-03
2.902846772544620535e-01,-9.569403357322087134e-01,-4.992514411656574308e-18,0.000000000000000000e+00
-4.754016015259507344e-01,-2.643358286207566493e-03,8.816871260910860153e-01,-1.922197304122105592e-03
-2.350242605445451438e-01,-3.755760380820671318e-01,8.958525033408021310e-01,6.441428180483297055e-04
2.944823509307376366e-02,-8.890886858840565399e-01,4.561339567588610922e-01,6.527659935240135228e-04
7.638761409533859070e-02,-9.407617905155211124e-01,3.291581034780761694e-01,1.193506051606767248e-03
-6.957555757890911963e-01,6.982452776472807265e-01,1.691199158390802870e-01,-6.630637918520975414e-04
-7.314438791485683433e-01,5.913321974220819843e-01,3.411557347386062200e-01,-1.573515021398438733e-03
-4.079978922788666806e-01,-5.630594581917794383e-02,9.121746441547659012e-01,-9.296933531659707425e-04
-5.801722686231935988e-01,2.056238549057321230e-01,7.909513239538583651e-01,-2.840310825426230375e-03
1.324246710378213787e-01,-9.744822802321940758e-01,1.799293502486492280e-01,1.310799867124358073e-03
